retailer,title,price_eur,unit_measure,product_url,image_url,canonical_unit,canonical_unit_price
Tesco,Koka Chicken Noodles 4 Pack 85G,4.0,85G,https://www.tesco.ie/groceries/en-IE/products/289862850,https://digitalcontent.api.tesco.com/v2/media/ghs/691ea5a3-8ce1-489e-84f4-5a9e2dbe4359/714a5217-b3ee-4ff8-86bd-7777b017dbd0_900294201.jpeg?h=225&w=225,kg,47.05882352941176
Tesco,Koka Curry Noodle 10 Pack 6X850g,8.4,6X850g,https://www.tesco.ie/groceries/en-IE/products/303483367,https://digitalcontent.api.tesco.com/v2/media/ghs/d957995a-8c1d-49ed-93d1-f79b567d6425/918d8728-4476-41c3-97aa-92ac0cb25b00_1165007856.jpeg?h=225&w=225,kg,1.647058823529412
Tesco,Koka Curry Noodles 4 Pack 85G,4.0,85G,https://www.tesco.ie/groceries/en-IE/products/289863077,https://digitalcontent.api.tesco.com/v2/media/ghs/f3af9e43-e3fc-44b5-b6f0-3765d1a4ed68/5691a105-316f-4869-a5ff-1ccc6bbbf16e_798129695.jpeg?h=225&w=225,kg,47.05882352941176
Tesco,Koka Stir Fried Noodles 85G,1.2,85G,https://www.tesco.ie/groceries/en-IE/products/260201946,https://digitalcontent.api.tesco.com/v2/media/ghs/815434f6-ca99-4273-92d3-39df1baf2485/02121236-5ab9-4014-aa75-f39787dcf0cb_1117775138.jpeg?h=225&w=225,kg,14.117647058823527
Tesco,Koka Pot Noodles Curry 70G,1.8,70G,https://www.tesco.ie/groceries/en-IE/products/251974067,https://digitalcontent.api.tesco.com/v2/media/ghs/2ea5a700-7fe7-4c8a-85a0-4683a1c73f57/7166ca7c-40d9-4c7f-aa6d-e4fd0cde217d_410649357.jpeg?h=225&w=225,kg,25.71428571428571
Tesco,Tesco Straight To Wok Udon Noodles 300G,0.75,300G,https://www.tesco.ie/groceries/en-IE/products/276056557,https://digitalcontent.api.tesco.com/v2/media/ghs/10041973-9b63-4d5c-a1a5-d4411b57eb32/a8fde490-9331-486f-b0ff-f75e70089599_249640376.jpeg?h=225&w=225,kg,2.5
Tesco,Knorr Asia Noodles Curry 70g,1.25,70g,https://www.tesco.ie/groceries/en-IE/products/317550923,https://digitalcontent.api.tesco.com/v2/media/ghs/ee2942a3-7b4f-481f-afcd-9850e55db4c9/86e4e832-b9b9-4bcd-b5c1-b4ed8a31bbca_1541606715.jpeg?h=225&w=225,kg,17.857142857142854
Tesco,Mcdonnells Super Noodles Clsc Curry Flavoured 85G,1.4,85G,https://www.tesco.ie/groceries/en-IE/products/314824207,https://digitalcontent.api.tesco.com/v2/media/ghs/4233392a-b184-4785-bf33-f26f8e5b56ec/06e79ebb-3af8-48f5-b3eb-f8017990070c_39350321.jpeg?h=225&w=225,kg,16.470588235294116
Tesco,Pot Noodle Chicken & Mushroom Instant Noodles 90g,2.0,90g,https://www.tesco.ie/groceries/en-IE/products/260188876,https://digitalcontent.api.tesco.com/v2/media/ghs/6d565960-d180-47e8-88fc-eda8b1dff32f/4d19c9a2-49de-440c-8c53-b1c440851f13_1446120586.jpeg?h=225&w=225,kg,22.22222222222222
Tesco,Blue Dragon Wholewheat Noodles 250g,2.0,250g,https://www.tesco.ie/groceries/en-IE/products/315389357,https://digitalcontent.api.tesco.com/v2/media/ghs/a9ce4605-5a35-4931-8bb4-843d9b838924/80c9274a-40ff-4532-a583-c964395f93ad_1589313663.jpeg?h=225&w=225,kg,8.0
Tesco,Knorr Asia Noodles Chicken Taste 70 g,1.25,70 g,https://www.tesco.ie/groceries/en-IE/products/325027265,https://digitalcontent.api.tesco.com/v2/media/ghs/77129459-4a83-4cf5-8e16-11a119fc72c3/2ee24dca-e64c-4948-8456-fa701702671c_105033840.jpeg?h=225&w=225,kg,17.857142857142854
Tesco,Koka Multigrain Baked Noodles Chicken Flavoured 70G,1.5,70G,https://www.tesco.ie/groceries/en-IE/products/314946852,https://digitalcontent.api.tesco.com/v2/media/ghs/5b24bfed-02fc-4098-a8ff-052ec8c7cb34/d1f41fdd-9724-4bcf-aaf2-c546cf0eacfb_2020644451.jpeg?h=225&w=225,kg,21.428571428571427
Tesco,Pot Noodle Original Curry Instant Noodles 90g,2.0,90g,https://www.tesco.ie/groceries/en-IE/products/260187386,https://digitalcontent.api.tesco.com/v2/media/ghs/3fab057e-348c-46cf-a75f-69230c70f634/a1c5f754-ba7d-48de-8210-9dd1dd1e13b9_1883508352.jpeg?h=225&w=225,kg,22.22222222222222
Tesco,itsu ramen noodles 250g,2.0,250g,https://www.tesco.ie/groceries/en-IE/products/317182195,https://digitalcontent.api.tesco.com/v2/media/ghs/4d61b347-e206-4397-a3c7-95a9b237341a/51f44eec-da6d-45ab-8eb2-a07ebc1eda4e_1319353934.jpeg?h=225&w=225,kg,8.0
Tesco,Knorr Asia Noodles Spicy Chicken Taste 73g,1.25,73g,https://www.tesco.ie/groceries/en-IE/products/317558615,https://digitalcontent.api.tesco.com/v2/media/ghs/1b93b048-ed45-4cf1-bb7e-e36971708ebf/6228317d-ea25-4947-958a-8314cb6e9aab_1198274667.jpeg?h=225&w=225,kg,17.123287671232877
Tesco,Mc Donnells Super Noodles Chicken 65G,1.8,65G,https://www.tesco.ie/groceries/en-IE/products/289807076,https://digitalcontent.api.tesco.com/v2/media/ghs/b62f881d-691c-42ac-904e-7cdf470c4b3f/e9136ef5-d2bf-4d2b-b20e-c2a6b056e498_1550973514.jpeg?h=225&w=225,kg,27.692307692307693
Tesco,Amoy Thread Fine Noodles 2X150g,2.8,2X150g,https://www.tesco.ie/groceries/en-IE/products/250322766,https://digitalcontent.api.tesco.com/v2/media/ghs/d39a450a-ad8b-4ad3-8f43-ed0952688874/28df4ee4-5603-4747-acad-285ea4b971cd_1910077140.jpeg?h=225&w=225,kg,9.333333333333334
Tesco,Koka Curry Noodles 85G,1.2,85G,https://www.tesco.ie/groceries/en-IE/products/250822416,https://digitalcontent.api.tesco.com/v2/media/ghs/1effaf1a-b98e-47e4-98ab-4812516fa31a/5d9bf0a7-2988-4a95-ab61-c330addf574b_1032755776.jpeg?h=225&w=225,kg,14.117647058823527
Tesco,Mcdonnells Super Noodles Bbq Steak Flavoured 85G,1.4,85G,https://www.tesco.ie/groceries/en-IE/products/314835540,https://digitalcontent.api.tesco.com/v2/media/ghs/7260f5c4-b09f-4562-bfc3-6da84eaadd44/cf290ef8-7173-4711-93c6-bc30b0b86de8_1064550228.jpeg?h=225&w=225,kg,16.470588235294116
Tesco,Amoy Udon Thick Noodles 2X150g,2.8,2X150g,https://www.tesco.ie/groceries/en-IE/products/255006056,https://digitalcontent.api.tesco.com/v2/media/ghs/fdc34570-a2dc-48ab-8106-230625525dcb/362d3b8f-3f44-4149-8a63-46d8598b287b_1571493096.jpeg?h=225&w=225,kg,9.333333333333334
Tesco,Knorr Teriyaki Chicken Taste Asia Noodles 75G,1.25,75G,https://www.tesco.ie/groceries/en-IE/products/322041465,https://digitalcontent.api.tesco.com/v2/media/ghs/23514554-54e1-40ee-bfed-f55636d28fd0/45ba0f01-0d01-4952-adb1-61aa13512b9e_1005530862.jpeg?h=225&w=225,kg,16.666666666666668
Tesco,Koka Oriental Instant Noodles Spicy Chicken Flavour 70g,1.8,70g,https://www.tesco.ie/groceries/en-IE/products/320407935,https://digitalcontent.api.tesco.com/v2/media/ghs/179e6d56-4afe-4c7a-9989-9d39f8c64d48/c57f7e85-4b25-42b3-a2af-142e5f0e6251_679323964.jpeg?h=225&w=225,kg,25.71428571428571
Tesco,Hearty Food Co Spicy Curry Flavoured Noodles 70G,0.9,70G,https://www.tesco.ie/groceries/en-IE/products/300455826,https://digitalcontent.api.tesco.com/v2/media/ghs/75bbccf8-531e-47ae-9982-d10702f7eb4c/ec2ba35e-71a7-4045-97ee-d6d38d1fd0ce_1382448566.jpeg?h=225&w=225,kg,12.857142857142856
Tesco,Pot Noodle Beef & Tomato Instant Noodles 90g,2.0,90g,https://www.tesco.ie/groceries/en-IE/products/260187553,https://digitalcontent.api.tesco.com/v2/media/ghs/c483abfc-6873-4fd6-b99b-fec1d6fda703/99356dce-26db-42b0-8da9-6732aaaca2e2_1976995574.jpeg?h=225&w=225,kg,22.22222222222222
Tesco,Koka Beef Noodles 85G 4 Pack,4.0,85G,https://www.tesco.ie/groceries/en-IE/products/289862648,https://digitalcontent.api.tesco.com/v2/media/ghs/62cb38f4-49de-414d-af64-9cd644d80660/d3da75b6-227b-4f95-a477-a26f48ae6ccf_530603806.jpeg?h=225&w=225,kg,47.05882352941176
Tesco,Koka Instant Noodles Mi Goreng Flavour 85g,1.2,85g,https://www.tesco.ie/groceries/en-IE/products/317424964,https://digitalcontent.api.tesco.com/v2/media/ghs/60e31502-bd5a-4c38-ab18-250fc52f0403/fac9cda8-2eaf-413e-b319-680bd5ab0c51_1941092245.jpeg?h=225&w=225,kg,14.117647058823527
Tesco,Koka Multigrain Baked Noodles Spicy Curry Flavoured 70G,1.5,70G,https://www.tesco.ie/groceries/en-IE/products/314933366,https://digitalcontent.api.tesco.com/v2/media/ghs/3b25711d-c507-41a7-a593-79c3b28675f8/aa0abdd8-d9b0-4abd-bf25-9a6affba8701_1482354164.jpeg?h=225&w=225,kg,21.428571428571427
Tesco,Jinmailang Instant Noodle Spicy Chicken 100G,2.2,100G,https://www.tesco.ie/groceries/en-IE/products/314936979,https://digitalcontent.api.tesco.com/v2/media/ghs/9fab191f-72c8-4dc8-997c-af365881fdf9/672fdaee-ac2b-45f1-8581-6847dbb1b12e_1536993972.jpeg?h=225&w=225,kg,22.0
Tesco,Mcdonnells Original Curry Sauce Noodle 85G,2.0,85G,https://www.tesco.ie/groceries/en-IE/products/306926410,https://digitalcontent.api.tesco.com/v2/media/ghs/4aa86a37-139b-4a94-9fa6-1414ed8ab35e/80ac8939-e7b5-4fd2-98fd-be9db691c4a0_1247982777.jpeg?h=225&w=225,kg,23.52941176470588
Tesco,itsu udon noodles 250g,2.0,250g,https://www.tesco.ie/groceries/en-IE/products/317205331,https://digitalcontent.api.tesco.com/v2/media/ghs/6f0a327d-4779-42bb-bd74-1310a2b49319/269142b2-c76a-41be-ba13-86e29e0c0d4b_942577647.jpeg?h=225&w=225,kg,8.0
Tesco,Mama Hot & Spicy Instant Noodles 90G,1.4,90G,https://www.tesco.ie/groceries/en-IE/products/259376584,https://digitalcontent.api.tesco.com/v2/media/ghs/fa36e62a-6abd-4bd5-8280-3c0510595b96/6f98469c-92a2-4ed8-9c1a-867f01c2a076_1683803349.jpeg?h=225&w=225,kg,15.555555555555555
Tesco,Mc Donnells Super Noodles Curry 65G,1.8,65G,https://www.tesco.ie/groceries/en-IE/products/289807102,https://digitalcontent.api.tesco.com/v2/media/ghs/8df36f44-f23c-4e0a-a1aa-94808b4919c5/205da5bf-f4af-4335-ac65-89ced68dfb30_1944110831.jpeg?h=225&w=225,kg,27.692307692307693
Tesco,itsu soba noodles 250g,2.0,250g,https://www.tesco.ie/groceries/en-IE/products/316544837,https://digitalcontent.api.tesco.com/v2/media/ghs/4399515d-2f89-4adc-9258-a0001d69baad/a85e1830-8ac4-4cba-b0e8-33737c7ca438_462039730.jpeg?h=225&w=225,kg,8.0
Tesco,Go Tan Mihoen Rice Noodles 250G,,250G,https://www.tesco.ie/groceries/en-IE/products/311693233,https://digitalcontent.api.tesco.com/v2/media/ghs/cb9d70f9-1bf7-4fac-a1af-903cf5817ffb/9dfee87e-9428-475b-9862-be4c5ababd91_1584421573.jpeg?h=225&w=225,kg,
Tesco,Samyang Big Bowl Ramen Noodles Hot Chicken 105G,2.6,105G,https://www.tesco.ie/groceries/en-IE/products/313754654,https://digitalcontent.api.tesco.com/v2/media/ghs/8a0753e3-e872-4375-bbc4-a3dc767e4e51/e19dc2bc-68bc-452f-b4c7-be8ed364583a_182236988.jpeg?h=225&w=225,kg,24.761904761904763
Tesco,Amoy Singapore Curry Noodles 2X150g,2.8,2X150g,https://www.tesco.ie/groceries/en-IE/products/258112599,https://digitalcontent.api.tesco.com/v2/media/ghs/dc69ffc3-f881-491c-b55c-d03b426da5f0/92e87beb-0468-4f54-94e2-c357b58f73e9_1641606939.jpeg?h=225&w=225,kg,9.333333333333334
Tesco,Nissin Soba Classic Instant Noodles 90G,2.85,90G,https://www.tesco.ie/groceries/en-IE/products/285617629,https://digitalcontent.api.tesco.com/v2/media/ghs/1c97fc3f-1812-40e0-b7c4-2b0a71c35c88/31a82330-dbf7-4220-9467-9b24d6992fe2_1643814600.jpeg?h=225&w=225,kg,31.666666666666668
Tesco,Samyang Hot Chicken Ramen Big Noodle Bowl 105G,2.6,105G,https://www.tesco.ie/groceries/en-IE/products/313004327,https://digitalcontent.api.tesco.com/v2/media/ghs/2fc3ecdc-43a3-4fc5-96b0-6f9e44f530c5/6858dbda-4320-408a-aa1e-b2c7a88bba92_1632179223.jpeg?h=225&w=225,kg,24.761904761904763
Tesco,itsu rice noodles 180g,2.2,180g,https://www.tesco.ie/groceries/en-IE/products/316925079,https://digitalcontent.api.tesco.com/v2/media/ghs/ab69eaf8-d780-4ced-be95-287585e7be9c/f42fa980-7f09-4e2e-83b1-4f4a3afb8193_1319745929.jpeg?h=225&w=225,kg,12.222222222222223
Tesco,Koka The Original Curry Flavour Instant Noodles 90g,2.6,90g,https://www.tesco.ie/groceries/en-IE/products/318075263,https://digitalcontent.api.tesco.com/v2/media/ghs/14305008-cd58-4a75-abbf-b6829e64e7f5/a090d4f6-e82f-458b-a566-be55e769f28d_1938956007.jpeg?h=225&w=225,kg,28.88888888888889
Tesco,Nissin Soba Teriyaki Instant Noodles 90G,2.85,90G,https://www.tesco.ie/groceries/en-IE/products/285633532,https://digitalcontent.api.tesco.com/v2/media/ghs/65bd031d-247e-4b1e-bfae-e8fd80c9fda5/a90b532c-20c8-4d3c-912e-cc8ee98b2ede_941070592.jpeg?h=225&w=225,kg,31.666666666666668
Tesco,Nissin Soba Chilli Instant Noodles 92G,2.85,92G,https://www.tesco.ie/groceries/en-IE/products/286213028,https://digitalcontent.api.tesco.com/v2/media/ghs/9a07596f-5f46-4c98-a3ac-f2f91fa49561/167cc400-80b2-48f2-9696-7f3abe8881db_1834149074.jpeg?h=225&w=225,kg,30.97826086956522
Tesco,Vifon Golden Chicken Instant Noodles 70G,1.05,70G,https://www.tesco.ie/groceries/en-IE/products/267536032,https://digitalcontent.api.tesco.com/v2/media/ghs/6fb25a57-d3fc-4d42-9304-aea25598c504/3b2afd6e-d0e8-41c8-bd5f-a4278fe5b137_1988753163.jpeg?h=225&w=225,kg,15.0
Tesco,Koka Pot Noodles Tom Yum 70G,1.8,70G,https://www.tesco.ie/groceries/en-IE/products/303888263,https://digitalcontent.api.tesco.com/v2/media/ghs/ddc7c75d-348f-4c7e-9231-42cb508cc22b/05cd687d-6914-45fa-be03-6bfd4bac9050_828013159.jpeg?h=225&w=225,kg,25.71428571428571
Tesco,Ben's Original Street Food Indonesian Spicy Noodles 250g,4.25,250g,https://www.tesco.ie/groceries/en-IE/products/320564908,https://digitalcontent.api.tesco.com/v2/media/ghs/0506a008-b55f-4afb-8365-c6411858095f/4ba38aef-1fe9-4a05-b8e6-947780e373a1_1310955064.jpeg?h=225&w=225,kg,17.0
Tesco,Itsu Singapore stir fry style noodles 79g,2.3,79g,https://www.tesco.ie/groceries/en-IE/products/320569834,https://digitalcontent.api.tesco.com/v2/media/ghs/6fbde37d-9394-4602-aff5-da272b4f4a54/c99e8fee-49e9-40c7-8734-409818575143_431209876.jpeg?h=225&w=225,kg,29.11392405063291
Tesco,itsu satay style instant noodles & broth pot  66g,2.5,66g,https://www.tesco.ie/groceries/en-IE/products/322163648,https://digitalcontent.api.tesco.com/v2/media/ghs/89f2d9da-b7f2-491f-a3cc-a4516364c474/971d6ae9-b5d2-405c-8ac5-c6b4e2069791_1113337431.jpeg?h=225&w=225,kg,37.878787878787875
Tesco,Itsu teriyaki chicken flavour stir fry style noodles 81g,2.3,81g,https://www.tesco.ie/groceries/en-IE/products/320984313,https://digitalcontent.api.tesco.com/v2/media/ghs/573a6412-a794-4191-a241-979578db40fa/8d31c09c-d661-490a-9774-738531cef0e0_799991344.jpeg?h=225&w=225,kg,28.39506172839506
Tesco,Koka The Original Chicken Flavour Instant Noodle 90g,2.6,90g,https://www.tesco.ie/groceries/en-IE/products/318181373,https://digitalcontent.api.tesco.com/v2/media/ghs/5248472f-8b49-4ff4-bbb9-a4424aa4046e/ca4b60c0-47ef-478c-8717-397b9969782b_1206682241.jpeg?h=225&w=225,kg,28.88888888888889
Tesco,Jinmailang Instant Noodle Stew Beef 104G,2.2,104G,https://www.tesco.ie/groceries/en-IE/products/315164214,https://digitalcontent.api.tesco.com/v2/media/ghs/3ab14eef-394a-48c9-97a7-aed4a7b96c80/f8bb49e5-fadb-46dc-b13d-c4c3bfc88f4f_1693542959.jpeg?h=225&w=225,kg,21.153846153846157
Tesco,Go Tan Soe-Oen Vermicelli Glass Noodles 100G,,100G,https://www.tesco.ie/groceries/en-IE/products/311795147,https://digitalcontent.api.tesco.com/v2/media/ghs/e6bade7f-215c-4f89-b545-821898ada19f/6f4e874a-2797-44ad-8112-c8817eaa8d95_776432088.jpeg?h=225&w=225,kg,
Tesco,Pot Noodle Original Curry Instant Noodles King Pot 114g,2.5,114g,https://www.tesco.ie/groceries/en-IE/products/260182796,https://digitalcontent.api.tesco.com/v2/media/ghs/fca75db2-f897-410a-a599-ba9869595fac/1b779d38-046c-44f9-982d-92fd0657a91c_69629129.jpeg?h=225&w=225,kg,21.929824561403507
Tesco,Pot Noodle Chicken & Mushroom Instant Noodles King Pot 114g,2.5,114g,https://www.tesco.ie/groceries/en-IE/products/260135097,https://digitalcontent.api.tesco.com/v2/media/ghs/e9c2da4d-1257-450d-9fd7-00d5e9aeaa09/f91dab3f-c1fa-45ca-9461-13d9152d9a6f_1019171937.jpeg?h=225&w=225,kg,21.929824561403507
Tesco,Fit Foods Swt/Ch Chicken And Whole Wheat Noodles 400G,4.79,400G,https://www.tesco.ie/groceries/en-IE/products/313749767,https://digitalcontent.api.tesco.com/v2/media/ghs/1d4b8830-d0ed-45ec-85da-e7c229d58b73/55c77ee2-2ed5-40f9-89b3-1426dc93d17b_828588893.jpeg?h=225&w=225,kg,11.975
Tesco,OYAKATA NOODLES SOYA RAMEN SOUP CUP 63g,1.7,63g,https://www.tesco.ie/groceries/en-IE/products/325574366,https://digitalcontent.api.tesco.com/v2/media/ghs/775b9f1d-add2-4f1f-9898-bd1de9a891fd/31343385-eda1-4850-be74-fa5abf4f6ffb_1332563988.jpeg?h=225&w=225,kg,26.984126984126984
Tesco,OYAKATA NOODLES MISO RAMEN SOUP CUP 66g,1.7,66g,https://www.tesco.ie/groceries/en-IE/products/325521680,https://digitalcontent.api.tesco.com/v2/media/ghs/0b50ee10-e583-4c96-ac41-a6088bf11350/0d356174-2366-4528-b0ab-14fcffe41fe9_1119759737.jpeg?h=225&w=225,kg,25.757575757575754
Tesco,Sun Hee - Ramen Noodles 200g,1.2,200g,https://www.tesco.ie/groceries/en-IE/products/316427127,https://digitalcontent.api.tesco.com/v2/media/ghs/1c67fba8-cf67-490d-890c-f72eb0817850/420bc938-84bf-4c6b-93e4-1136b0d0d0a9_357232277.jpeg?h=225&w=225,kg,5.999999999999999
Tesco,HOUSE OF ASIA SOBA NOODLES 300 g,2.2,300 g,https://www.tesco.ie/groceries/en-IE/products/325005342,https://digitalcontent.api.tesco.com/v2/media/ghs/724007bf-62c1-45bf-b31c-2173580a1680/2676e5e2-f751-4412-a309-6bd5ee52f704_1275490810.jpeg?h=225&w=225,kg,7.333333333333334
Tesco,Mug Shot Chow Mein Noodles 45G,1.4,45G,https://www.tesco.ie/groceries/en-IE/products/268691070,https://digitalcontent.api.tesco.com/v2/media/ghs/a6df50b9-4580-4e66-9932-c0f47e7bb4ec/e022295b-de3e-49e8-b37e-d19eb540ea0b_878907916.jpeg?h=225&w=225,kg,31.11111111111111
Tesco,Batchelors Baked Beans 3X225g,3.69,3X225g,https://www.tesco.ie/groceries/en-IE/products/260329162,https://digitalcontent.api.tesco.com/v2/media/ghs/5e81c0da-0805-40f4-8ed4-130108854f65/f18922cd-4f72-4b00-ae63-85d65af7f1ab_450545551.jpeg?h=225&w=225,kg,5.466666666666666
Tesco,Batchelors No Added Sugar Bak Beans 420G,1.9,420G,https://www.tesco.ie/groceries/en-IE/products/250866243,https://digitalcontent.api.tesco.com/v2/media/ghs/46ac0f62-e226-46a7-acd7-43d66dce3ce8/7b247edc-7027-4ac5-a798-f3f10da42a0b_514268940.jpeg?h=225&w=225,kg,4.523809523809524
Tesco,Tesco Baked Beans In Tomato Sauce 420G,0.55,420G,https://www.tesco.ie/groceries/en-IE/products/258510116,https://digitalcontent.api.tesco.com/v2/media/ghs/167cf78e-af0c-4fa7-bd07-9f365e8756fb/78f0185e-d402-442b-a728-452957535af3_432861427.jpeg?h=225&w=225,kg,1.3095238095238098
Tesco,Stockwell & Co Baked Beans In Tomato Sauce 420G,0.25,420G,https://www.tesco.ie/groceries/en-IE/products/299669062,https://digitalcontent.api.tesco.com/v2/media/ghs/2215d796-a754-44c4-9dc7-bfb7f5bc542f/a950d6a7-eb5d-4663-932b-a521ae2c299b_430716739.jpeg?h=225&w=225,kg,0.5952380952380952
Tesco,Heinz Baked Beans In Tomato Sauce 3 X200g,3.6,3 X200g,https://www.tesco.ie/groceries/en-IE/products/262229847,https://digitalcontent.api.tesco.com/v2/media/ghs/c219ab6b-3cea-4442-b62a-c98341aabdcd/3b9835c8-539c-4dbc-9006-7c2937c1ab84_667845406.jpeg?h=225&w=225,kg,6.0
Tesco,Tesco Cannellini Beans Water 400G,0.75,400G,https://www.tesco.ie/groceries/en-IE/products/262489348,https://digitalcontent.api.tesco.com/v2/media/ghs/165227ae-8be2-4fcc-9ef8-cbabacd9f92a/244ca010-c254-4a64-98c1-48087b955a55_174299925.jpeg?h=225&w=225,kg,1.875
Tesco,Tesco Baked Beans In Tomato Sauce 220G,0.45,220G,https://www.tesco.ie/groceries/en-IE/products/254876305,https://digitalcontent.api.tesco.com/v2/media/ghs/2753a541-52ad-4947-bf86-e893ea4a5f60/dc2b4305-885f-431c-a05e-c6fc3feee2b9_2131876386.jpeg?h=225&w=225,kg,2.0454545454545454
Tesco,Tesco Black Beans 400G,0.95,400G,https://www.tesco.ie/groceries/en-IE/products/297021336,https://digitalcontent.api.tesco.com/v2/media/ghs/1bc0a573-5656-4557-9f84-0408e3782072/9e26023e-738f-4a08-ba8e-ff56572108d4_1288116505.jpeg?h=225&w=225,kg,2.3749999999999996
Tesco,Tesco Reduced Sugar & Salt Baked Beans 220G,0.45,220G,https://www.tesco.ie/groceries/en-IE/products/309189073,https://digitalcontent.api.tesco.com/v2/media/ghs/399b3bd7-a10a-4fd0-a659-f8ea492e1f56/ec0b0c85-8723-45fb-aa56-86fa8120f7ed_2024330172.jpeg?h=225&w=225,kg,2.0454545454545454
Tesco,Tesco Red Kidney Beans In Water 400G,0.7,400G,https://www.tesco.ie/groceries/en-IE/products/259061829,https://digitalcontent.api.tesco.com/v2/media/ghs/600417e0-7ec4-475e-819c-1ccc24436cb9/4a94c077-6abb-48f9-a5ca-a802f611dc7d_1321725341.jpeg?h=225&w=225,kg,1.7499999999999998
Tesco,Batchelors Baked Beans 4 X 420G,5.5,4 X 420G,https://www.tesco.ie/groceries/en-IE/products/258765102,https://digitalcontent.api.tesco.com/v2/media/ghs/aadcdaa6-943e-4a98-8bc3-15db879c3fa2/52d00757-199f-416d-b51d-6d8c484b94ae_182617204.jpeg?h=225&w=225,kg,3.2738095238095237
Tesco,Growers Harvest Red Kidney Beans In Water 400G,0.37,400G,https://www.tesco.ie/groceries/en-IE/products/300808531,https://digitalcontent.api.tesco.com/v2/media/ghs/4e062219-01ed-4c52-8e07-0a4009a6c45e/8f789294-38fa-43c6-a599-e30690dd8df3_1972773078.jpeg?h=225&w=225,kg,0.9249999999999999
Tesco,Tesco Reduced Sugar And Salt Baked Beans In Tomato Sauce 420G,0.55,420G,https://www.tesco.ie/groceries/en-IE/products/309203408,https://digitalcontent.api.tesco.com/v2/media/ghs/9280b13a-717e-47cd-82ff-87af651b452a/d79fde44-346c-4a3a-9f20-2b5b96c2b7ce_830481966.jpeg?h=225&w=225,kg,1.3095238095238098
Tesco,Tesco Pinto Beans 500G,1.49,500G,https://www.tesco.ie/groceries/en-IE/products/260261321,https://digitalcontent.api.tesco.com/v2/media/ghs/121fbe29-6881-4949-b3f5-f5e96bdfff85/10b9c767-e0de-449c-a621-24cfaa2d7508_893741201.jpeg?h=225&w=225,kg,2.98
Tesco,Heinz No Added Sugar Beanz Snap Pots 4 x 200g,4.4,4 x 200g,https://www.tesco.ie/groceries/en-IE/products/295444841,https://digitalcontent.api.tesco.com/v2/media/ghs/1c9e2c23-9ee5-4fe8-bd68-aa376f7b99e8/0ee3f60c-4f42-48a1-85c6-40d89c345234_938749051.jpeg?h=225&w=225,kg,5.5
Tesco,Tesco Pinto Beans In Water 390G,1.15,390G,https://www.tesco.ie/groceries/en-IE/products/302301620,https://digitalcontent.api.tesco.com/v2/media/ghs/ade13aef-acab-4b57-ba00-931b8fc7d037/638aa30a-46d4-4c78-a9a9-59c4cabac242_1088448996.jpeg?h=225&w=225,kg,2.9487179487179485
Tesco,Heinz Baked Beans In Tomato Sauce 6 X 415G,6.0,6 X 415G,https://www.tesco.ie/groceries/en-IE/products/253034146,https://digitalcontent.api.tesco.com/v2/media/ghs/f15a4319-59ca-4b2d-8915-9dbafa7430fd/0e54bd7e-a997-4940-8129-9538ea8d53c7_1017602286.jpeg?h=225&w=225,kg,2.4096385542168672
Tesco,Heinz Beanz In Tomato Sauce 415G,1.9,415G,https://www.tesco.ie/groceries/en-IE/products/252261477,https://digitalcontent.api.tesco.com/v2/media/ghs/32e831b7-3d1f-4c04-8e21-fad3fa627157/88d64e79-253f-4694-afc4-69e6e45db4b2_1304772557.jpeg?h=225&w=225,kg,4.578313253012048
Tesco,Tesco Baked Beans In Tomato Sauce 4X420g,2.15,4X420g,https://www.tesco.ie/groceries/en-IE/products/256947789,https://digitalcontent.api.tesco.com/v2/media/ghs/950f2524-4c60-4be7-8987-c9366dd50026/72ae189b-6e5f-4f7c-88d1-88c5ae072d28.jpeg?h=225&w=225,kg,1.2797619047619047
Tesco,Batchelors Baked Beans Value Pack 2X420gm,3.0,2X420g,https://www.tesco.ie/groceries/en-IE/products/283669478,,kg,3.5714285714285716
Tesco,Heinz Baked Beans No Added Sugar 3x200G,3.6,3x200G,https://www.tesco.ie/groceries/en-IE/products/295444743,https://digitalcontent.api.tesco.com/v2/media/ghs/33e368d0-66d1-4ae9-941c-578306a6207b/e2ec44d0-1bb7-46d0-bb15-78af66c7331c_1122478855.jpeg?h=225&w=225,kg,6.0
Tesco,Tesco Green Beans 220G,1.05,220G,https://www.tesco.ie/groceries/en-IE/products/313168567,https://digitalcontent.api.tesco.com/v2/media/ghs/c6aff064-5268-42ff-8856-0477f5cf4e46/d712ffb2-06f6-4124-bc86-e9415da8af74.jpeg?h=225&w=225,kg,4.7727272727272725
Tesco,Tesco Black Turtle Beans 500G,2.75,500G,https://www.tesco.ie/groceries/en-IE/products/256530942,https://digitalcontent.api.tesco.com/v2/media/ghs/fb8d194a-9547-44f5-81b5-ea136f29fa4c/48272a1d-33d2-4df5-aaa3-18ba9edda46f_882810534.jpeg?h=225&w=225,kg,5.5
Tesco,Tesco Haricot Beans In Water 400G,0.75,400G,https://www.tesco.ie/groceries/en-IE/products/262167712,https://digitalcontent.api.tesco.com/v2/media/ghs/87466135-77cf-47ba-89ed-3d091d8b1373/187d66df-98a2-4983-bced-22448a883980_1211279193.jpeg?h=225&w=225,kg,1.875
